Feature,Importance
categorical__Product ID_M19541,1.2096057127436378e-05
categorical__Product ID_L55754,1.2093935744999962e-05
categorical__Product ID_L49460,1.208719689547986e-05
categorical__Product ID_M22026,1.2082134867587766e-05
categorical__Product ID_M22110,1.2078255608214035e-05
categorical__Product ID_L53537,1.2070789632887885e-05
categorical__Product ID_M16396,1.2068868301093419e-05
categorical__Product ID_M19822,1.2058394639772249e-05
categorical__Product ID_M15455,1.204692042107166e-05
categorical__Product ID_M21334,1.2019735046949148e-05
categorical__Product ID_H30849,1.2019652356151894e-05
categorical__Product ID_L52684,1.2017119233197528e-05
categorical__Product ID_M22419,1.2004181215956617e-05
categorical__Product ID_L57026,1.1994824341235781e-05
categorical__Product ID_M15717,1.1989979545129368e-05
categorical__Product ID_M19671,1.1989183685072395e-05
categorical__Product ID_L55741,1.1987703436146469e-05
categorical__Product ID_L50781,1.1978602064947411e-05
categorical__Product ID_M16540,1.1976728934056055e-05
categorical__Product ID_L47488,1.1975386333651935e-05
categorical__Product ID_L49464,1.1970574564109644e-05
categorical__Product ID_M21431,1.196351289853317e-05
categorical__Product ID_M15253,1.1959126778666855e-05
categorical__Product ID_L56957,1.1957617460641774e-05
categorical__Product ID_L51987,1.1906326911158904e-05
categorical__Product ID_M16939,1.1905225410069937e-05
categorical__Product ID_M15361,1.1899703788627454e-05
categorical__Product ID_L48891,1.1892572424632762e-05
categorical__Product ID_M22452,1.1891010923476613e-05
categorical__Product ID_M20896,1.188221180868403e-05
categorical__Product ID_L48945,1.186734389925285e-05
categorical__Product ID_L50486,1.186440536103695e-05
categorical__Product ID_L48290,1.1859322383556778e-05
categorical__Product ID_M16280,1.1827039289053187e-05
categorical__Product ID_M19582,1.1801955219956488e-05
categorical__Product ID_L54370,1.179346389620589e-05
categorical__Product ID_M22478,1.1788489703955156e-05
categorical__Product ID_M21827,1.178334887702277e-05
categorical__Product ID_M17011,1.1779580672315675e-05
categorical__Product ID_L48852,1.1777489240294337e-05
categorical__Product ID_M16062,1.1757977923909487e-05
categorical__Product ID_L49836,1.1753137569563503e-05
categorical__Product ID_L49411,1.1752988505901905e-05
categorical__Product ID_L55460,1.175095872666756e-05
categorical__Product ID_M21639,1.1717279400347064e-05
categorical__Product ID_L48953,1.1715006470528544e-05
categorical__Product ID_M17432,1.1684018221910063e-05
categorical__Product ID_M24492,1.1682620706660915e-05
categorical__Product ID_M22520,1.167936389401612e-05
categorical__Product ID_M15887,1.1663403769511485e-05
categorical__Product ID_L55819,1.164860731852083e-05
categorical__Product ID_H32389,1.161263404944276e-05
categorical__Product ID_L56262,1.1595273252702368e-05
categorical__Product ID_H31341,1.1587637522157997e-05
categorical__Product ID_H38499,1.1586541072422995e-05
categorical__Product ID_L50288,1.1555410621995997e-05
categorical__Product ID_M21255,1.1542852591168722e-05
categorical__Product ID_L54415,1.153930337466803e-05
categorical__Product ID_L54832,1.1531977233791191e-05
categorical__Product ID_L56822,1.1531937839151463e-05
categorical__Product ID_M16931,1.1529872688302396e-05
categorical__Product ID_L53367,1.1511929118566271e-05
categorical__Product ID_L49661,1.1499129629607737e-05
categorical__Product ID_L55256,1.1461578978226638e-05
categorical__Product ID_H37262,1.1452966232891164e-05
categorical__Product ID_M21704,1.144707983002487e-05
categorical__Product ID_L48186,1.1445043605042005e-05
categorical__Product ID_M17190,1.1440190961030345e-05
categorical__Product ID_M22730,1.1439621632186193e-05
categorical__Product ID_L49278,1.1418806472776889e-05
categorical__Product ID_L48099,1.1415567353343754e-05
categorical__Product ID_L51648,1.140368386081238e-05
categorical__Product ID_L55909,1.1401857947987314e-05
categorical__Product ID_L54048,1.1369698198911952e-05
categorical__Product ID_L54152,1.1356880445922867e-05
categorical__Product ID_M19756,1.13447870424199e-05
categorical__Product ID_M17851,1.1296251533457865e-05
categorical__Product ID_M16276,1.1293051659234275e-05
categorical__Product ID_L54687,1.1277025500974297e-05
categorical__Product ID_M22815,1.1276537737888006e-05
categorical__Product ID_L51639,1.1264543949094349e-05
categorical__Product ID_L51890,1.12582557935092e-05
categorical__Product ID_L47594,1.125421000763842e-05
categorical__Product ID_M23057,1.1225402693386696e-05
categorical__Product ID_L55859,1.1219927989908376e-05
categorical__Product ID_L52745,1.1184006614078932e-05
categorical__Product ID_L49921,1.1169557736288148e-05
categorical__Product ID_L49959,1.1168681226212119e-05
categorical__Product ID_L57159,1.1168437817552849e-05
categorical__Product ID_M21593,1.1165732094098748e-05
categorical__Product ID_M19069,1.1162643109353397e-05
categorical__Product ID_M18802,1.1150200479407799e-05
categorical__Product ID_M18470,1.1128908409950451e-05
categorical__Product ID_L51532,1.1119641722195996e-05
categorical__Product ID_L52690,1.1109047661123317e-05
categorical__Product ID_L49950,1.1094722665522503e-05
categorical__Product ID_L49121,1.1091979873380916e-05
categorical__Product ID_M17019,1.1076987521463112e-05
categorical__Product ID_M16270,1.1064825154505884e-05
categorical__Product ID_M20603,1.1055691814915205e-05
categorical__Product ID_L54320,1.1036751118414007e-05
categorical__Product ID_L51789,1.1025635720051178e-05
categorical__Product ID_L54434,1.1021303960866814e-05
categorical__Product ID_L50459,1.1015302882841092e-05
categorical__Product ID_L56932,1.1013930861731576e-05
categorical__Product ID_L57029,1.1011209304383399e-05
categorical__Product ID_L56398,1.1011040313236255e-05
categorical__Product ID_L50369,1.098305469194865e-05
categorical__Product ID_M18372,1.0980489137555307e-05
categorical__Product ID_M15191,1.0972982850938368e-05
categorical__Product ID_L47544,1.097200972267317e-05
categorical__Product ID_M17967,1.0971859607495605e-05
categorical__Product ID_L55886,1.096082261657746e-05
categorical__Product ID_L53668,1.0959734556556877e-05
categorical__Product ID_M17957,1.0951994863206304e-05
categorical__Product ID_M15782,1.0940666780853378e-05
categorical__Product ID_M18590,1.092865951864592e-05
categorical__Product ID_M24403,1.0927708999253e-05
categorical__Product ID_L47219,1.091830088097619e-05
categorical__Product ID_L56204,1.0914179814570042e-05
categorical__Product ID_L56761,1.0907249576569934e-05
categorical__Product ID_M19856,1.088233094371462e-05
categorical__Product ID_L48458,1.0877500308797545e-05
categorical__Product ID_L54673,1.0869163560417194e-05
categorical__Product ID_L50384,1.0856142933804435e-05
categorical__Product ID_H32083,1.0846939347850564e-05
categorical__Product ID_L51721,1.084387035738091e-05
categorical__Product ID_H29606,1.082909407234386e-05
categorical__Product ID_L51464,1.0826871475232924e-05
categorical__Product ID_L47254,1.082278435364225e-05
categorical__Product ID_M21180,1.081839704366706e-05
categorical__Product ID_L47731,1.081048430363626e-05
categorical__Product ID_L50939,1.0806014692164727e-05
categorical__Product ID_L51685,1.08058621314431e-05
categorical__Product ID_L50964,1.0799749990625727e-05
categorical__Product ID_L53071,1.0790535198023976e-05
categorical__Product ID_M21821,1.078844867733804e-05
categorical__Product ID_L47786,1.078746091528969e-05
categorical__Product ID_L56332,1.0778527010163737e-05
categorical__Product ID_L52976,1.0774178611286752e-05
categorical__Product ID_M14890,1.0749553517071523e-05
categorical__Product ID_L48543,1.0745597789207544e-05
categorical__Product ID_L53104,1.0730143121093457e-05
categorical__Product ID_L49268,1.0708636990171337e-05
categorical__Product ID_L49716,1.0707062902469606e-05
categorical__Product ID_M17132,1.0701049488349208e-05
categorical__Product ID_M17288,1.0669789736129738e-05
categorical__Product ID_L49828,1.0665984298351071e-05
categorical__Product ID_H33013,1.065288582345743e-05
categorical__Product ID_L55086,1.0650266538304172e-05
categorical__Product ID_L51614,1.0649670255459374e-05
categorical__Product ID_M16188,1.0648449896968267e-05
categorical__Product ID_M17355,1.0645816872127894e-05
categorical__Product ID_M18404,1.0643906014351179e-05
categorical__Product ID_L56514,1.0636981180218284e-05
categorical__Product ID_L53941,1.0635823538875561e-05
categorical__Product ID_L52112,1.0633116640456952e-05
categorical__Product ID_L51700,1.062698772965572e-05
categorical__Product ID_L48443,1.062286001973972e-05
categorical__Product ID_M19706,1.061526688897122e-05
categorical__Product ID_L51140,1.0606159200019712e-05
categorical__Product ID_L51737,1.0604385717199809e-05
categorical__Product ID_L51715,1.0600741825013425e-05
categorical__Product ID_M23216,1.0590812884426479e-05
categorical__Product ID_L57139,1.0589439140987723e-05
categorical__Product ID_M21197,1.058914693343953e-05
categorical__Product ID_L51770,1.0588092639104473e-05
categorical__Product ID_H36201,1.0583830718515077e-05
categorical__Product ID_L49135,1.0573305212293258e-05
categorical__Product ID_M22414,1.0563526609213125e-05
categorical__Product ID_L53106,1.0557512808657103e-05
categorical__Product ID_H34229,1.0528576698780847e-05
categorical__Product ID_L57043,1.0521911939757376e-05
categorical__Product ID_H34959,1.0497842981235019e-05
categorical__Product ID_H37179,1.049149128541837e-05
categorical__Product ID_L48831,1.048669856037847e-05
categorical__Product ID_H37695,1.048594654384734e-05
categorical__Product ID_M23787,1.048410403352037e-05
categorical__Product ID_L52585,1.0482344957429143e-05
categorical__Product ID_M18903,1.0472026955420032e-05
categorical__Product ID_L49095,1.0469820307006608e-05
categorical__Product ID_H37175,1.0438016486328e-05
categorical__Product ID_M18554,1.0433968237948151e-05
categorical__Product ID_L49903,1.0417279166066685e-05
categorical__Product ID_L49434,1.0414309459982053e-05
categorical__Product ID_L53597,1.0407410564056147e-05
categorical__Product ID_L51650,1.0383362127638406e-05
categorical__Product ID_M15619,1.0370879382844649e-05
categorical__Product ID_M15440,1.0350378174185365e-05
categorical__Product ID_M18469,1.0339648351065281e-05
categorical__Product ID_L47359,1.0320268749060562e-05
categorical__Product ID_M16866,1.0319197377339544e-05
categorical__Product ID_L52027,1.030583914270629e-05
categorical__Product ID_L51975,1.0296574970812887e-05
categorical__Product ID_M24332,1.0292164290394219e-05
categorical__Product ID_M17356,1.0291613770470836e-05
categorical__Product ID_L49817,1.0283473242360572e-05
categorical__Product ID_M22706,1.0283277374760328e-05
categorical__Product ID_M16026,1.027979178504549e-05
categorical__Product ID_L53602,1.0270909989332903e-05
categorical__Product ID_M22193,1.0261623610117501e-05
categorical__Product ID_M17788,1.0246782729899657e-05
categorical__Product ID_M19816,1.0239294859165263e-05
categorical__Product ID_L48805,1.0229629462147887e-05
categorical__Product ID_M19400,1.0227840860680825e-05
categorical__Product ID_M16711,1.0222430945673018e-05
categorical__Product ID_L53153,1.0216027378667115e-05
categorical__Product ID_M17745,1.0202774823135812e-05
categorical__Product ID_M18165,1.0199430242460638e-05
categorical__Product ID_L48743,1.0195245912283658e-05
categorical__Product ID_L49172,1.018523691146664e-05
categorical__Product ID_L51769,1.0183672604199025e-05
categorical__Product ID_L51811,1.0183349842671802e-05
categorical__Product ID_M18914,1.018157719837029e-05
categorical__Product ID_M16393,1.017939209606052e-05
categorical__Product ID_L54200,1.015631963549293e-05
categorical__Product ID_L51717,1.0155463163552342e-05
categorical__Product ID_H35398,1.0148211822109845e-05
categorical__Product ID_L55556,1.013133931754507e-05
categorical__Product ID_M19232,1.0120185089840562e-05
categorical__Product ID_M24225,1.0108068854936313e-05
categorical__Product ID_M18052,1.0107550386780678e-05
categorical__Product ID_L47212,1.0103803447933262e-05
categorical__Product ID_L54544,1.0098666177923832e-05
categorical__Product ID_L47253,1.009657024758012e-05
categorical__Product ID_L51153,1.009515110528253e-05
categorical__Product ID_H34019,1.0086783490421265e-05
categorical__Product ID_M24735,1.008040600630112e-05
categorical__Product ID_M19210,1.008018101931069e-05
categorical__Product ID_L50840,1.0076118632723509e-05
categorical__Product ID_L49236,1.0069084755739302e-05
categorical__Product ID_M19455,1.0065492282465195e-05
categorical__Product ID_L55508,1.0057855913202718e-05
categorical__Product ID_M15569,1.004606352190714e-05
categorical__Product ID_L48742,1.0039271954905056e-05
categorical__Product ID_M17236,1.0026889636513935e-05
categorical__Product ID_M18633,1.0022653874085548e-05
categorical__Product ID_L52824,1.0018226527184556e-05
categorical__Product ID_L50539,1.0014154478307705e-05
categorical__Product ID_L50187,1.0012546887181233e-05
categorical__Product ID_M23640,1.0009158967926657e-05
categorical__Product ID_M15377,1.000249056419586e-05
categorical__Product ID_M20344,9.969277760711643e-06
categorical__Product ID_H33197,9.958735080326995e-06
categorical__Product ID_L52477,9.94297166339103e-06
categorical__Product ID_M19075,9.924664407171831e-06
categorical__Product ID_L51984,9.900612505267812e-06
categorical__Product ID_M18618,9.895953341270641e-06
categorical__Product ID_L51964,9.882587289955321e-06
categorical__Product ID_L51863,9.868064403398453e-06
categorical__Product ID_L54554,9.867345484261547e-06
categorical__Product ID_M17938,9.861904280578634e-06
categorical__Product ID_M16449,9.859898956551502e-06
categorical__Product ID_L51067,9.84305409886416e-06
categorical__Product ID_M19160,9.842109194454893e-06
categorical__Product ID_H30669,9.813820065987282e-06
categorical__Product ID_L55852,9.8067576975499e-06
categorical__Product ID_L51470,9.800172737655867e-06
categorical__Product ID_M18498,9.792521104466407e-06
categorical__Product ID_M20034,9.789397290012932e-06
categorical__Product ID_L52661,9.784476915519563e-06
categorical__Product ID_M24450,9.782610734679538e-06
categorical__Product ID_H30341,9.78206633795309e-06
categorical__Product ID_L49745,9.76658610385839e-06
categorical__Product ID_L53437,9.758717155352212e-06
categorical__Product ID_M17463,9.751161956467748e-06
categorical__Product ID_M18865,9.750795677655822e-06
categorical__Product ID_H30030,9.7359891900125e-06
categorical__Product ID_L49553,9.731163489626824e-06
categorical__Product ID_L56736,9.729436349062702e-06
categorical__Product ID_M17150,9.724744757851282e-06
categorical__Product ID_M21225,9.72008586893986e-06
categorical__Product ID_L47366,9.705698894030157e-06
